date,avg_short_cumret,n_positions,total_equity,portfolio_value
2024-04-23 20:15:00,0.0,1,1.0,1.0
2024-04-23 20:30:00,0.007511737089201942,1,1.007511737089202,1.007511737089202
2024-04-23 20:45:00,0.008932769158439102,1,1.008932769158439,1.008932769158439
2024-04-23 21:00:00,0.01226415094339628,1,1.0122641509433963,1.0122641509433963
2024-04-23 21:15:00,0.019477434679334937,1,1.019477434679335,1.019477434679335
2024-05-03 18:15:00,0.0,1,1.0,1.0
2024-05-03 18:30:00,0.05204366590505205,1,1.052043665905052,1.052043665905052
2024-05-03 18:45:00,0.05024393334600519,1,1.0502439333460052,1.0502439333460052
2024-05-03 19:00:00,0.05465419609340194,1,1.054654196093402,1.054654196093402
2024-05-03 19:15:00,0.029415522197381083,2,2.058831044394762,2.058831044394762
2024-05-03 19:30:00,0.010176754151044243,1,1.0101767541510442,1.0101767541510442
2024-05-03 19:45:00,0.011260053619303045,1,1.011260053619303,1.011260053619303
2024-05-03 20:00:00,0.013978494623655857,1,1.0139784946236559,1.0139784946236559
2024-05-03 20:15:00,0.006403415154749181,1,1.0064034151547492,1.0064034151547492
2024-06-20 23:30:00,0.0,1,1.0,1.0
2024-06-20 23:45:00,0.005434782608695565,1,1.0054347826086956,1.0054347826086956
2024-06-21 00:00:00,0.03265420039073397,1,1.032654200390734,1.032654200390734
2024-06-21 00:15:00,0.08092316681273748,1,1.0809231668127375,1.0809231668127375
2024-06-21 00:30:00,0.045493077140435156,1,1.0454930771404352,1.0454930771404352
2024-07-04 19:15:00,0.0,1,1.0,1.0
2024-07-04 19:30:00,-0.0037098631188434705,1,0.9962901368811565,0.9962901368811565
2024-07-04 19:45:00,-0.0003850596842510656,1,0.9996149403157489,0.9996149403157489
2024-07-04 20:00:00,-0.004092071611253134,1,0.9959079283887469,0.9959079283887469
2024-07-04 20:15:00,0.007633587786259666,1,1.0076335877862597,1.0076335877862597
2024-08-06 18:15:00,0.0,1,1.0,1.0
2024-08-06 18:30:00,-0.004570153657922238,1,0.9954298463420778,0.9954298463420778
2024-08-06 18:45:00,0.003009536241343147,1,1.0030095362413431,1.0030095362413431
2024-08-06 19:00:00,0.009488358513977113,1,1.0094883585139771,1.0094883585139771
2024-08-06 19:15:00,0.004502868763163637,1,1.0045028687631636,1.0045028687631636
2024-08-20 19:30:00,0.0,1,1.0,1.0
2024-08-20 19:45:00,0.03616655934749935,1,1.0361665593474993,1.0361665593474993
2024-08-20 20:00:00,0.0359442060085835,1,1.0359442060085835,1.0359442060085835
2024-08-20 20:15:00,0.019966194802450987,1,1.019966194802451,1.019966194802451
2024-08-20 20:30:00,0.04718004338394777,1,1.0471800433839478,1.0471800433839478
2024-08-30 13:15:00,0.0,1,1.0,1.0
2024-08-30 13:30:00,1.0003991592899553e-06,1,1.0000010003991593,1.0000010003991593
2024-08-30 13:45:00,3.9017050450951274e-05,1,1.000039017050451,1.000039017050451
2024-08-30 14:00:00,7.50354917875562e-05,1,1.0000750354917876,1.0000750354917876
2024-08-30 14:15:00,7.803714568144215e-05,1,1.0000780371456814,1.0000780371456814
2024-09-13 19:15:00,0.0,1,1.0,1.0
2024-09-13 19:30:00,-0.03715566944266502,1,0.962844330557335,0.962844330557335
2024-09-13 19:45:00,-0.050686878256750334,1,0.9493131217432497,0.9493131217432497
2024-09-13 20:00:00,-0.06631464513123164,1,0.9336853548687684,0.9336853548687684
2024-09-13 20:15:00,-0.08541872670571238,1,0.9145812732942876,0.9145812732942876
2024-09-19 19:15:00,0.0,1,1.0,1.0
2024-09-19 19:30:00,0.01628787878787885,1,1.0162878787878789,1.0162878787878789
2024-09-19 19:45:00,0.046820132657042546,1,1.0468201326570425,1.0468201326570425
2024-09-19 20:00:00,0.03811182046817563,1,1.0381118204681756,1.0381118204681756
2024-09-19 20:15:00,0.028954937679769976,1,1.02895493767977,1.02895493767977
2024-10-25 21:30:00,0.0,1,1.0,1.0
2024-10-25 21:45:00,-0.001289292730844771,1,0.9987107072691552,0.9987107072691552
2024-10-25 22:00:00,0.003949885823612886,1,1.0039498858236129,1.0039498858236129
2024-10-25 22:15:00,0.024047843877872177,1,1.0240478438778722,1.0240478438778722
2024-10-25 22:30:00,0.035916703814557804,1,1.0359167038145578,1.0359167038145578
2024-11-09 00:45:00,0.0,1,1.0,1.0
2024-11-09 01:00:00,0.011293859649122773,1,1.0112938596491228,1.0112938596491228
2024-11-09 01:15:00,0.004684095860566506,1,1.0046840958605665,1.0046840958605665
2024-11-09 01:30:00,0.01218173836698866,1,1.0121817383669887,1.0121817383669887
2024-11-09 01:45:00,-0.00753255138276121,1,0.9924674486172388,0.9924674486172388
2024-11-20 15:15:00,0.0,1,1.0,1.0
2024-11-20 15:30:00,0.007061814415517231,1,1.0070618144155172,1.0070618144155172
2024-11-20 15:45:00,0.010725760725760702,1,1.0107257607257607,1.0107257607257607
2024-11-20 16:00:00,0.007014405423218184,1,1.0070144054232182,1.0070144054232182
2024-11-20 16:15:00,0.003189044693523435,1,1.0031890446935234,1.0031890446935234
2024-12-09 23:00:00,0.0,1,1.0,1.0
2024-12-09 23:15:00,-0.05381422642049516,1,0.9461857735795048,0.9461857735795048
2024-12-09 23:30:00,0.016920473773265776,1,1.0169204737732658,1.0169204737732658
2024-12-09 23:45:00,-0.005266325609389,1,0.994733674390611,0.994733674390611
2024-12-10 00:00:00,-0.024926253687315714,1,0.9750737463126843,0.9750737463126843
2024-12-16 20:30:00,0.0,1,1.0,1.0
2024-12-16 20:45:00,0.012339819648789607,1,1.0123398196487896,1.0123398196487896
2024-12-16 21:00:00,0.0037647058823528923,1,1.003764705882353,1.003764705882353
2024-12-16 21:15:00,0.01716738197424883,1,1.0171673819742488,1.0171673819742488
2024-12-16 21:30:00,0.018138424821002364,1,1.0181384248210024,1.0181384248210024
2025-01-22 18:30:00,0.0,1,1.0,1.0
2025-01-22 18:45:00,0.03853256186138143,1,1.0385325618613814,1.0385325618613814
2025-01-22 19:00:00,0.1100000000000001,1,1.11,1.11
2025-01-22 19:15:00,0.11735099337748345,1,1.1173509933774834,1.1173509933774834
2025-01-22 19:30:00,0.058336469702672256,1,1.0583364697026723,1.0583364697026723
2025-01-31 20:15:00,0.0,1,1.0,1.0
2025-01-31 20:30:00,-0.008241268709907379,1,0.9917587312900926,0.9917587312900926
2025-01-31 20:45:00,-0.007887700534759401,1,0.9921122994652406,0.9921122994652406
2025-01-31 21:00:00,-0.0012113055181695032,1,0.9987886944818305,0.9987886944818305
2025-01-31 21:15:00,-0.02093319846958952,1,0.9790668015304105,0.9790668015304105
2025-02-06 18:15:00,0.0,1,1.0,1.0
2025-02-06 18:30:00,0.0022024787218157815,1,1.0022024787218158,1.0022024787218158
2025-02-06 18:45:00,-0.0010046885465505584,1,0.9989953114534494,0.9989953114534494
2025-02-06 19:00:00,0.0052044331286507095,1,1.0052044331286507,1.0052044331286507
2025-02-06 19:15:00,0.009703260746925402,1,1.0097032607469254,1.0097032607469254
2025-02-07 00:00:00,0.0,1,1.0,1.0
2025-02-07 00:15:00,-0.049194991055456105,1,0.9508050089445439,0.9508050089445439
2025-02-07 00:30:00,0.030815644865854974,1,1.030815644865855,1.030815644865855
2025-02-07 00:45:00,0.13527945888216464,1,1.1352794588821646,1.1352794588821646
2025-02-07 01:00:00,0.08641835112423357,1,1.0864183511242336,1.0864183511242336
2025-02-13 18:15:00,0.0,1,1.0,1.0
2025-02-13 18:30:00,-0.0062658863864752945,1,0.9937341136135247,0.9937341136135247
2025-02-13 18:45:00,-0.010477367708517371,1,0.9895226322914826,0.9895226322914826
2025-02-13 19:00:00,-0.009369475545079498,1,0.9906305244549205,0.9906305244549205
2025-02-13 19:15:00,-0.00532512869060997,1,0.99467487130939,0.99467487130939
2025-02-21 17:15:00,0.0,1,1.0,1.0
2025-02-21 17:30:00,-0.008024778262705978,1,0.991975221737294,0.991975221737294
2025-02-21 17:45:00,-0.0081644144144144,1,0.9918355855855856,0.9918355855855856
2025-02-21 18:00:00,-0.01592178770949715,1,0.9840782122905029,0.9840782122905029
2025-02-21 18:15:00,-0.028271962487932623,1,0.9717280375120674,0.9717280375120674
2025-02-25 20:15:00,0.0,1,1.0,1.0
2025-02-25 20:30:00,-0.13211600429645542,1,0.8678839957035446,0.8678839957035446
2025-02-25 20:45:00,-0.13211600429645542,1,0.8678839957035446,0.8678839957035446
2025-02-25 21:00:00,-0.13211600429645542,1,0.8678839957035446,0.8678839957035446
2025-02-25 21:15:00,-0.13211600429645542,1,0.8678839957035446,0.8678839957035446
2025-03-05 15:15:00,0.0,1,1.0,1.0
2025-03-05 15:30:00,0.0006999407742422914,1,1.0006999407742423,1.0006999407742423
2025-03-05 15:45:00,0.002535196073143009,1,1.002535196073143,1.002535196073143
2025-03-05 16:00:00,-0.023126248291811202,1,0.9768737517081888,0.9768737517081888
2025-03-05 16:15:00,-0.024305737834007024,1,0.975694262165993,0.975694262165993
2025-03-21 17:15:00,0.0,1,1.0,1.0
2025-03-21 17:30:00,0.0647824706255955,1,1.0647824706255955,1.0647824706255955
2025-03-21 17:45:00,0.0422754118744173,1,1.0422754118744173,1.0422754118744173
2025-03-21 18:00:00,0.07330345710627406,1,1.073303457106274,1.073303457106274
2025-03-21 18:15:00,0.12441314553990601,1,1.124413145539906,1.124413145539906
2025-04-16 18:15:00,0.0,1,1.0,1.0
2025-04-16 18:30:00,-0.004941985388912662,1,0.9950580146110873,0.9950580146110873
2025-04-16 18:45:00,0.020044052863436024,1,1.020044052863436,1.020044052863436
2025-04-16 19:00:00,-0.010470085470085544,1,0.9895299145299145,0.9895299145299145
2025-04-16 19:15:00,0.0023866348448687846,2,2.0047732696897373,2.0047732696897373
2025-04-16 19:30:00,0.0,1,1.0,1.0
2025-04-16 19:45:00,0.008130081300812941,1,1.008130081300813,1.008130081300813
2025-04-16 20:00:00,0.020576131687242816,1,1.0205761316872428,1.0205761316872428
2025-04-16 20:15:00,0.02904564315352709,1,1.029045643153527,1.029045643153527
2025-04-29 18:15:00,0.0,1,1.0,1.0
2025-04-29 18:30:00,-0.022753228498638256,1,0.9772467715013617,0.9772467715013617
2025-04-29 18:45:00,0.021956821313734443,1,1.0219568213137344,1.0219568213137344
2025-04-29 19:00:00,0.06084302880030523,1,1.0608430288003052,1.0608430288003052
2025-04-29 19:15:00,0.05201437488178562,1,1.0520143748817856,1.0520143748817856
2025-05-08 19:15:00,0.0,2,2.0,2.0
2025-05-08 19:30:00,-0.003379570603533333,2,1.9932408587929333,1.9932408587929333
2025-05-08 19:45:00,-0.000606807421387412,2,1.9987863851572252,1.9987863851572252
2025-05-08 20:00:00,-0.026551130324233563,2,1.9468977393515328,1.9468977393515328
2025-05-08 20:15:00,-0.06471551985807061,2,1.8705689602838587,1.8705689602838587
2025-05-09 18:15:00,0.0,1,1.0,1.0
2025-05-09 18:30:00,-0.01478220879048675,1,0.9852177912095132,0.9852177912095132
2025-05-09 18:45:00,-0.011144081767227143,1,0.9888559182327729,0.9888559182327729
2025-05-09 19:00:00,-0.021276595744680882,1,0.9787234042553191,0.9787234042553191
2025-05-09 19:15:00,-0.026423424008309992,1,0.97357657599169,0.97357657599169
2025-05-21 15:15:00,0.0,1,1.0,1.0
2025-05-21 15:30:00,0.0001374287088573567,1,1.0001374287088574,1.0001374287088574
2025-05-21 15:45:00,0.004555179791565944,1,1.004555179791566,1.004555179791566
2025-05-21 16:00:00,0.014851485148514865,1,1.0148514851485149,1.0148514851485149
2025-05-21 16:15:00,0.02825856587778164,1,1.0282585658777816,1.0282585658777816
2025-05-23 15:15:00,0.0,1,1.0,1.0
2025-05-23 15:30:00,0.024810126582278436,1,1.0248101265822784,1.0248101265822784
2025-05-23 15:45:00,-0.003937007874015741,1,0.9960629921259843,0.9960629921259843
2025-05-23 16:00:00,0.003470500743678828,1,1.0034705007436788,1.0034705007436788
2025-05-23 16:15:00,0.017596782302664593,1,1.0175967823026646,1.0175967823026646
2025-05-27 19:15:00,0.0,2,2.0,2.0
2025-05-27 19:30:00,0.0021164580028051327,2,2.00423291600561,2.00423291600561
2025-05-27 19:45:00,-0.0015878033423324944,2,1.9968243933153351,1.9968243933153351
2025-05-27 20:00:00,-0.0011475406793355347,2,1.997704918641329,1.997704918641329
2025-05-27 20:15:00,-0.0019573700427166774,2,1.9960852599145666,1.9960852599145666
2025-06-05 19:15:00,0.0,1,1.0,1.0
2025-06-05 19:30:00,-0.02132895816242819,1,0.9786710418375718,0.9786710418375718
2025-06-05 19:45:00,-0.08371735791090629,1,0.9162826420890937,0.9162826420890937
2025-06-05 20:00:00,-0.1240822320117474,1,0.8759177679882526,0.8759177679882526
2025-06-05 20:15:00,-0.1240822320117474,1,0.8759177679882526,0.8759177679882526
2025-06-11 00:15:00,0.0,1,1.0,1.0
2025-06-11 00:30:00,-0.0005375621556241716,1,0.9994624378443758,0.9994624378443758
2025-06-11 00:45:00,-0.004417670682730912,1,0.9955823293172691,0.9955823293172691
2025-06-11 01:00:00,-0.006147267138848056,1,0.9938527328611519,0.9938527328611519
2025-06-11 01:15:00,0.00745055540503925,1,1.0074505554050392,1.0074505554050392
2025-06-17 10:15:00,0.0,1,1.0,1.0
2025-06-17 10:30:00,0.0032865279220546384,1,1.0032865279220546,1.0032865279220546
2025-06-17 10:45:00,0.010243554946392619,1,1.0102435549463926,1.0102435549463926
2025-06-17 11:00:00,-0.02299602344077023,1,0.9770039765592298,0.9770039765592298
2025-06-17 11:15:00,-0.01347246070532293,1,0.9865275392946771,0.9865275392946771
2025-06-25 00:15:00,0.0,1,1.0,1.0
2025-06-25 00:30:00,0.008601787822567042,1,1.008601787822567,1.008601787822567
2025-06-25 00:45:00,-0.002169197396963307,1,0.9978308026030367,0.9978308026030367
2025-06-25 01:00:00,0.045820216859041585,1,1.0458202168590416,1.0458202168590416
2025-06-25 01:15:00,0.037294015611448295,1,1.0372940156114483,1.0372940156114483
2025-06-26 22:15:00,0.0,1,1.0,1.0
2025-06-26 22:30:00,0.042854427974154286,1,1.0428544279741543,1.0428544279741543
2025-06-26 22:45:00,0.15916772285593583,1,1.1591677228559358,1.1591677228559358
2025-06-26 23:00:00,0.2612043208457826,1,1.2612043208457826,1.2612043208457826
2025-06-26 23:15:00,0.17066666666666674,1,1.1706666666666667,1.1706666666666667
2025-07-03 17:15:00,0.0,1,1.0,1.0
2025-07-03 17:30:00,-0.006734673665445223,1,0.9932653263345548,0.9932653263345548
2025-07-03 17:45:00,0.0036527395546659402,1,1.003652739554666,1.003652739554666
2025-07-03 18:00:00,0.007534659433393598,1,1.0075346594333936,1.0075346594333936
2025-07-03 18:15:00,0.0036527395546659402,1,1.003652739554666,1.003652739554666
2025-07-10 16:15:00,0.0,1,1.0,1.0
2025-07-10 16:30:00,-0.013644453233142118,1,0.9863555467668579,0.9863555467668579
2025-07-10 16:45:00,-0.01051378694703442,1,0.9894862130529656,0.9894862130529656
2025-07-10 17:00:00,0.011149401986620733,1,1.0111494019866207,1.0111494019866207
2025-07-10 17:15:00,0.016092890609085364,1,1.0160928906090854,1.0160928906090854
2025-07-11 17:15:00,0.0,1,1.0,1.0
2025-07-11 17:30:00,0.0018602179112410244,1,1.001860217911241,1.001860217911241
2025-07-11 17:45:00,0.02085025724343348,1,1.0208502572434335,1.0208502572434335
2025-07-11 18:00:00,0.03914002205071654,1,1.0391400220507165,1.0391400220507165
2025-07-11 18:15:00,0.01754385964912286,1,1.0175438596491229,1.0175438596491229
2025-07-18 01:15:00,0.0,1,1.0,1.0
2025-07-18 01:30:00,-0.08609070487523518,1,0.9139092951247648,0.9139092951247648
2025-07-18 01:45:00,-0.053627561926317124,1,0.9463724380736829,0.9463724380736829
2025-07-18 02:00:00,0.027438400109207617,1,1.0274384001092076,1.0274384001092076
2025-07-18 02:15:00,-0.0077125906394197585,1,0.9922874093605802,0.9922874093605802
2025-07-25 15:15:00,0.0,1,1.0,1.0
2025-07-25 15:30:00,0.03129720853858786,1,1.0312972085385879,1.0312972085385879
2025-07-25 15:45:00,0.034558871977334205,1,1.0345588719773342,1.0345588719773342
2025-07-25 16:00:00,0.04500757058950744,1,1.0450075705895074,1.0450075705895074
2025-07-25 16:15:00,0.02820762968445123,2,2.0564152593689027,2.0564152593689027
2025-07-25 16:30:00,0.01565307344694289,1,1.0156530734469429,1.0156530734469429
2025-07-25 16:45:00,-0.01278048264182885,1,0.9872195173581712,0.9872195173581712
2025-07-25 17:00:00,-0.006126961293588029,1,0.993873038706412,0.993873038706412
2025-07-25 17:15:00,-0.002299772696884528,1,0.9977002273031155,0.9977002273031155
2025-07-28 16:15:00,0.0,1,1.0,1.0
2025-07-28 16:30:00,-0.01113801452784502,1,0.988861985472155,0.988861985472155
2025-07-28 16:45:00,-0.005721241631162499,1,0.9942787583688375,0.9942787583688375
2025-07-28 17:00:00,0.0003674219228413378,1,1.0003674219228413,1.0003674219228413
2025-07-28 17:15:00,0.0029469548133593815,1,1.0029469548133594,1.0029469548133594
2025-08-06 14:45:00,0.0,1,1.0,1.0
2025-08-06 15:00:00,-0.00995417917522512,1,0.9900458208247749,0.9900458208247749
2025-08-06 15:15:00,-0.031005953761694793,1,0.9689940462383052,0.9689940462383052
2025-08-06 15:30:00,-0.04837117472852903,1,0.951628825271471,0.951628825271471
2025-08-06 15:45:00,-0.03829330059089853,1,0.9617066994091015,0.9617066994091015
2025-08-08 13:15:00,0.0,1,1.0,1.0
2025-08-08 13:30:00,0.013951254214409792,1,1.0139512542144098,1.0139512542144098
2025-08-08 13:45:00,0.029501871358567744,1,1.0295018713585677,1.0295018713585677
2025-08-08 14:00:00,0.029842012873025237,1,1.0298420128730252,1.0298420128730252
2025-08-08 14:15:00,0.024425004914487847,1,1.0244250049144878,1.0244250049144878
2025-08-22 11:15:00,0.0,1,1.0,1.0
2025-08-22 11:30:00,0.0004227436060029177,1,1.000422743606003,1.000422743606003
2025-08-22 11:45:00,-0.006020301015050911,1,0.9939796989849491,0.9939796989849491
2025-08-22 12:00:00,-0.006437618081309937,1,0.9935623819186901,0.9935623819186901
2025-08-22 12:15:00,0.018433510256777863,1,1.0184335102567779,1.0184335102567779
2025-08-28 16:15:00,0.0,1,1.0,1.0
2025-08-28 16:30:00,0.009428161508505895,1,1.009428161508506,1.009428161508506
2025-08-28 16:45:00,0.034229315413691674,1,1.0342293154136917,1.0342293154136917
2025-08-28 17:00:00,0.09663771988421277,1,1.0966377198842128,1.0966377198842128
2025-08-28 17:15:00,0.07041947402738535,1,1.0704194740273854,1.0704194740273854
2025-09-01 22:15:00,0.0,1,1.0,1.0
2025-09-01 22:30:00,0.05868465430016867,1,1.0586846543001687,1.0586846543001687
2025-09-01 22:45:00,0.12751436781609216,1,1.1275143678160922,1.1275143678160922
2025-09-01 23:00:00,0.19580952380952388,1,1.1958095238095239,1.1958095238095239
2025-09-01 23:15:00,0.22235202492211847,1,1.2223520249221185,1.2223520249221185
2025-09-09 21:15:00,0.0,1,1.0,1.0
2025-09-09 21:30:00,0.08133057456628978,1,1.0813305745662898,1.0813305745662898
2025-09-09 21:45:00,0.10172972972972949,1,1.1017297297297295,1.1017297297297295
2025-09-09 22:00:00,0.040216392773297915,1,1.040216392773298,1.040216392773298
2025-09-09 22:15:00,0.05853025188262784,1,1.0585302518826278,1.0585302518826278
2025-09-10 17:15:00,0.0,1,1.0,1.0
2025-09-10 17:30:00,0.013986560400062631,1,1.0139865604000626,1.0139865604000626
2025-09-10 17:45:00,0.012246489859594423,1,1.0122464898595944,1.0122464898595944
2025-09-10 18:00:00,0.04032387365720691,1,1.040323873657207,1.040323873657207
2025-09-10 18:15:00,0.04535202191074594,1,1.045352021910746,1.045352021910746
2025-09-11 01:45:00,0.0,1,1.0,1.0
2025-09-11 02:00:00,0.025267993874425798,1,1.0252679938744258,1.0252679938744258
2025-09-11 02:15:00,0.029603998462130132,1,1.0296039984621301,1.0296039984621301
2025-09-11 02:30:00,-0.0011189854531891141,1,0.9988810145468109,0.9988810145468109
2025-09-11 02:45:00,0.007903650733910528,1,1.0079036507339105,1.0079036507339105
2025-09-11 21:15:00,0.0,1,1.0,1.0
2025-09-11 21:30:00,0.08580343213728558,1,1.0858034321372856,1.0858034321372856
2025-09-11 21:45:00,-0.004978662873399653,2,1.9900426742532007,1.9900426742532007
2025-09-11 22:00:00,0.02505210898840049,2,2.050104217976801,2.050104217976801
2025-09-11 22:15:00,-0.009219075640554186,2,1.9815618487188917,1.9815618487188917
2025-09-11 22:30:00,-0.008978272580355662,1,0.9910217274196443,0.9910217274196443
2025-09-11 22:45:00,-0.013936037162765924,1,0.9860639628372341,0.9860639628372341
2025-09-15 13:45:00,0.0,1,1.0,1.0
2025-09-15 14:00:00,-0.006835282723683167,1,0.9931647172763168,0.9931647172763168
2025-09-15 14:15:00,-0.02749281903980294,1,0.9725071809601971,0.9725071809601971
2025-09-15 14:30:00,-0.1663344511408672,1,0.8336655488591328,0.8336655488591328
2025-09-15 14:45:00,-0.1663344511408672,1,0.8336655488591328,0.8336655488591328
2025-09-15 23:15:00,0.0,1,1.0,1.0
2025-09-15 23:30:00,-0.024532444915575047,1,0.975467555084425,0.975467555084425
2025-09-15 23:45:00,0.08205946581555512,1,1.0820594658155551,1.0820594658155551
2025-09-16 00:00:00,0.11880156317846291,1,1.118801563178463,1.118801563178463
2025-09-16 00:15:00,0.0892872241481355,1,1.0892872241481355,1.0892872241481355
2025-09-17 15:15:00,0.0,2,2.0,2.0
2025-09-17 15:30:00,-0.07692977813952229,2,1.8461404437209554,1.8461404437209554
2025-09-17 15:45:00,-0.07527565923660362,2,1.8494486815267928,1.8494486815267928
2025-09-17 16:00:00,-0.06958484292372613,2,1.8608303141525477,1.8608303141525477
2025-09-17 16:15:00,-0.06808970396419645,2,1.863820592071607,1.863820592071607
2025-09-19 15:15:00,0.0,4,4.0,4.0
2025-09-19 15:30:00,0.006828643011180302,4,4.027314572044721,4.027314572044721
2025-09-19 15:45:00,0.016991997409748383,4,4.067967989638993,4.067967989638993
2025-09-19 16:00:00,0.01574516698253009,4,4.062980667930121,4.062980667930121
2025-09-19 16:15:00,0.011551463704633724,4,4.046205854818535,4.046205854818535
2025-09-22 20:00:00,0.0,1,1.0,1.0
2025-09-22 20:15:00,-0.1964587823588032,1,0.8035412176411968,0.8035412176411968
2025-09-22 20:30:00,-0.1964587823588032,1,0.8035412176411968,0.8035412176411968
2025-09-22 20:45:00,-0.1964587823588032,1,0.8035412176411968,0.8035412176411968
2025-09-22 21:00:00,-0.1964587823588032,1,0.8035412176411968,0.8035412176411968
2025-09-24 19:15:00,0.0,1,1.0,1.0
2025-09-24 19:30:00,-0.03298739807264639,1,0.9670126019273536,0.9670126019273536
2025-09-24 19:45:00,-0.0006384065372829761,1,0.999361593462717,0.999361593462717
2025-09-24 20:00:00,-0.028908188585607952,1,0.971091811414392,0.971091811414392
2025-09-24 20:15:00,-0.005322269717542534,3,2.9840331908473723,2.9840331908473723
2025-09-24 20:30:00,0.036296839421657734,2,2.0725936788433152,2.0725936788433152
2025-09-24 20:45:00,0.031192381949041614,2,2.0623847638980832,2.0623847638980832
2025-09-24 21:00:00,-0.03770218234540934,2,1.9245956353091813,1.9245956353091813
2025-09-24 21:15:00,-0.03618550266468745,2,1.927628994670625,1.927628994670625
2025-09-25 22:15:00,0.0,1,1.0,1.0
2025-09-25 22:30:00,0.03106080547512491,1,1.031060805475125,1.031060805475125
2025-09-25 22:45:00,0.05394860756087727,1,1.0539486075608773,1.0539486075608773
2025-09-25 23:00:00,0.01621481385393686,1,1.0162148138539369,1.0162148138539369
2025-09-25 23:15:00,0.005390143737166397,1,1.0053901437371664,1.0053901437371664
2025-09-26 22:15:00,0.0,1,1.0,1.0
2025-09-26 22:30:00,0.06477361947134264,1,1.0647736194713426,1.0647736194713426
2025-09-26 22:45:00,0.04367344321169764,1,1.0436734432116976,1.0436734432116976
2025-09-26 23:00:00,0.023007291928589302,1,1.0230072919285893,1.0230072919285893
2025-09-26 23:15:00,0.028437815975733027,1,1.028437815975733,1.028437815975733
2025-09-29 20:15:00,0.0,2,2.0,2.0
2025-09-29 20:30:00,-0.02517589094370626,2,1.9496482181125874,1.9496482181125874
2025-09-29 20:45:00,-0.009727516550731896,2,1.9805449668985362,1.9805449668985362
2025-09-29 21:00:00,0.008601517194879671,2,2.0172030343897593,2.0172030343897593
2025-09-29 21:15:00,0.05103932625204077,2,2.1020786525040815,2.1020786525040815
2025-09-29 22:30:00,0.0,1,1.0,1.0
2025-09-29 22:45:00,-0.08717665469943847,1,0.9128233453005615,0.9128233453005615
2025-09-29 23:00:00,-0.09934376348236795,1,0.900656236517632,0.900656236517632
2025-09-29 23:15:00,-0.09934376348236795,1,0.900656236517632,0.900656236517632
2025-09-29 23:30:00,-0.09934376348236795,1,0.900656236517632,0.900656236517632
2025-10-01 15:45:00,0.0,1,1.0,1.0
2025-10-01 16:00:00,-0.027958636537725012,1,0.972041363462275,0.972041363462275
2025-10-01 16:15:00,-0.004705882352941226,1,0.9952941176470588,0.9952941176470588
2025-10-01 16:30:00,-0.010654885654885593,1,0.9893451143451144,0.9893451143451144
2025-10-01 16:45:00,-0.0220909324428461,1,0.9779090675571539,0.9779090675571539
2025-10-02 22:15:00,0.0,1,1.0,1.0
2025-10-02 22:30:00,0.09167824878387765,1,1.0916782487838776,1.0916782487838776
2025-10-02 22:45:00,0.273834863873178,1,1.273834863873178,1.273834863873178
2025-10-02 23:00:00,0.20347423055560876,1,1.2034742305556088,1.2034742305556088
2025-10-02 23:15:00,0.06851108692694852,1,1.0685110869269485,1.0685110869269485
